#,公式应用,类型,商品,建仓时间,建仓价格,平仓时间,平仓价格,数量,最佳平仓价,最佳平仓时间,最差平仓价,最差平仓时间,浮动盈利,浮动亏损,建仓效率,平仓效率,总效率
759,Ama_CL,多头,880578,2018/1/26 10:30,2606,2018/1/31 11:30,2572,1,2624,2018/1/26 15:00,2571,2018/1/31 10:30,933.25,-4331.32,21.01%,-16.21%,-95.20%
760,Ama_CL,多头,880945,2018/1/5 14:00,1320,2018/1/31 14:00,1350,1,1412,2018/1/23 10:30,1313,2018/1/5 15:00,8770.87,-1116.29,92.65%,34.53%,27.18%
761,Ama_CL,多头,880845,2017/12/27 11:30,2522,2018/1/31 14:00,2879,1,2982,2018/1/29 10:30,2495,2017/12/27 15:00,45161.28,-3515.69,94.32%,78.43%,72.76%
762,Ama_CL,多头,880847,2017/12/28 10:30,1990,2018/1/31 14:00,2204,1,2270,2018/1/29 10:30,1990,2017/12/28 10:30,27365.32,-636.8,100.00%,75.75%,75.75%
763,Ama_CL,多头,880826,2017/12/28 10:30,1557,2018/1/31 14:00,1788,1,1840,2018/1/29 10:30,1557,2017/12/28 10:30,27707.56,-498.24,100.00%,81.44%,81.44%
764,Ama_CL,多头,880883,2018/1/3 15:00,1165,2018/1/31 14:00,1235,1,1270,2018/1/29 10:30,1163,2018/1/4 10:30,10144.35,-535.54,98.42%,65.77%,64.19%
765,Ama_CL,多头,880842,2018/1/25 10:30,2946,2018/1/31 14:00,2918,1,2992,2018/1/29 10:30,2885,2018/1/31 10:30,3634.95,-6993.03,37.46%,24.02%,-38.52%
766,Ama_CL,多头,880387,2018/1/8 15:00,3159,2018/1/31 15:00,3363,1,3509,2018/1/26 14:00,3159,2018/1/8 15:00,33930.12,-1010.88,100.00%,57.05%,57.05%
767,Ama_CL,多头,880591,2018/1/4 11:30,1980,2018/1/31 15:00,2012,1,2084,2018/1/26 15:00,1969,2018/1/4 15:00,9706.84,-1725.84,89.86%,33.85%,23.71%
768,Ama_CL,多头,880398,2017/12/13 10:30,2553,2018/2/1 11:30,2569,1,2735,2018/1/25 10:30,2540,2017/12/18 14:00,17342.93,-2065.96,93.26%,10.94%,4.20%
769,Ama_CL,多头,880941,2018/1/4 15:00,647,2018/2/1 14:00,658,1,691,2018/1/25 10:30,640,2018/1/8 10:30,4172.94,-943.86,84.95%,33.19%,18.14%
770,Ama_CL,多头,880310,2017/12/28 11:30,879,2018/2/2 14:00,992,1,1043,2018/1/29 10:30,879,2017/12/29 15:00,16071.51,-296.26,99.91%,68.48%,68.38%
771,Ama_CL,多头,880923,2018/1/5 11:30,956,2018/2/5 10:30,984,1,1022,2018/1/29 10:30,944,2018/2/2 10:30,6303.49,-1466.06,84.41%,48.93%,33.34%
772,Ama_CL,多头,880301,2018/1/25 11:30,747,2018/2/8 14:00,735,1,836,2018/2/5 14:00,735,2018/1/25 11:30,8652.71,-1437.12,87.80%,-2.39%,-14.58%
773,Ama_CL,多头,880424,2018/2/14 15:00,1795,2018/2/26 14:00,1842,1,1873,2018/2/22 10:30,1795,2018/2/14 15:00,7211.12,-574.4,100.00%,57.11%,57.11%
774,Ama_CL,多头,880550,2018/2/23 10:30,2483,2018/2/27 14:00,2462,1,2537,2018/2/26 10:30,2451,2018/2/27 11:30,4638.72,-3971.48,59.27%,3.78%,-36.94%
775,Ama_CL,多头,880910,2018/2/14 15:00,1388,2018/2/27 15:00,1452,1,1473,2018/2/26 14:00,1388,2018/2/14 15:00,7992.32,-444.16,100.00%,74.39%,74.39%
776,Ama_CL,多头,880380,2018/2/26 10:30,2873,2018/2/27 15:00,2818,1,2884,2018/2/27 10:30,2818,2018/2/26 10:30,128.96,-6410.56,2.29%,-16.00%,-113.71%
777,Ama_CL,多头,880553,2018/2/22 11:30,1241,2018/2/27 15:00,1259,1,1268,2018/2/26 15:00,1238,2018/2/23 14:00,2320.52,-656.7,89.91%,64.33%,54.24%
778,Ama_CL,多头,880911,2018/2/27 11:30,1663,2018/2/28 10:30,1638,1,1666,2018/2/27 15:00,1638,2018/2/27 11:30,0,-3028.16,-11.81%,-23.41%,-135.22%
779,Ama_CL,多头,880571,2018/2/26 15:00,1743,2018/2/28 10:30,1725,1,1747,2018/2/26 15:00,1725,2018/2/26 15:00,0,-2354.88,-9.57%,-33.55%,-143.11%
780,Ama_CL,多头,880594,2018/2/22 15:00,1671,2018/2/28 11:30,1697,1,1720,2018/2/27 10:30,1670,2018/2/22 15:00,4314.5,-585.64,98.83%,48.38%,47.21%
781,Ama_CL,多头,880537,2018/2/23 11:30,880,2018/2/28 15:00,890,1,892,2018/2/26 15:00,873,2018/2/23 14:00,939.44,-932.56,58.99%,86.02%,45.01%
782,Ama_CL,多头,880476,2018/2/23 10:30,1420,2018/2/28 15:00,1454,1,1463,2018/2/27 10:30,1420,2018/2/23 10:30,3842.71,-454.4,100.00%,76.51%,76.51%
783,Ama_CL,多头,880432,2018/2/26 11:30,1812,2018/2/28 15:00,1841,1,1861,2018/2/27 11:30,1812,2018/2/26 11:30,4280.38,-579.84,100.00%,54.10%,54.10%
784,Ama_CL,多头,880372,2018/2/22 14:00,1889,2018/2/28 15:00,1878,1,1916,2018/2/27 10:30,1859,2018/2/28 10:30,2067.24,-3636.62,40.46%,26.21%,-33.33%
785,Ama_CL,多头,880925,2018/2/23 10:30,1251,2018/2/28 15:00,1268,1,1278,2018/2/26 10:30,1237,2018/2/28 10:30,2248.44,-1821.04,61.20%,74.10%,35.30%
786,Ama_CL,多头,880549,2018/2/26 10:30,1094,2018/3/1 10:30,1082,1,1107,2018/2/27 10:30,1077,2018/2/28 10:30,926.87,-2003.44,35.85%,4.27%,-59.88%
787,Ama_CL,多头,880455,2018/2/23 15:00,858,2018/3/1 11:30,866,1,874,2018/2/27 10:30,856,2018/2/28 10:30,1305.91,-484.22,86.13%,48.44%,34.57%
788,Ama_CL,多头,880922,2018/2/26 15:00,1128,2018/3/1 11:30,1122,1,1129,2018/2/27 10:30,1105,2018/3/1 10:30,0,-2673.25,-13.01%,66.24%,-46.77%
789,Ama_CL,多头,880835,2018/2/23 11:30,1754,2018/3/1 14:00,1746,1,1772,2018/2/26 14:00,1705,2018/2/28 10:30,1203.9,-5440.46,19.74%,57.96%,-22.30%
790,Ama_CL,多头,880575,2018/2/23 14:00,1415,2018/3/1 14:00,1467,1,1467,2018/3/1 14:00,1413,2018/2/23 15:00,4778.82,-663.46,95.76%,99.20%,94.96%
791,Ama_CL,多头,880456,2018/2/23 14:00,1910,2018/3/1 15:00,1985,1,1996,2018/2/28 11:30,1910,2018/2/23 14:00,7985.02,-611.2,100.00%,86.12%,86.12%
792,Ama_CL,多头,880926,2018/2/13 15:00,1004,2018/3/2 14:00,1055,1,1061,2018/3/1 14:00,1000,2018/2/14 10:30,5380.58,-700.67,93.39%,89.41%,82.81%
793,Ama_CL,多头,880448,2018/2/22 14:00,2995,2018/3/5 10:30,3186,1,3259,2018/3/1 15:00,2978,2018/2/22 15:00,25428.31,-2687.64,93.61%,73.06%,66.68%
794,Ama_CL,多头,880520,2018/2/14 15:00,1089,2018/3/5 10:30,1143,1,1158,2018/3/2 10:30,1088,2018/2/14 15:00,6561.45,-466.3,98.23%,77.27%,75.50%
795,Ama_CL,多头,880600,2018/2/23 11:30,929,2018/3/5 11:30,931,1,950,2018/2/26 15:00,920,2018/2/23 14:00,1761.42,-1187.85,66.35%,29.98%,-3.68%
796,Ama_CL,多头,880563,2018/2/23 10:30,2088,2018/3/5 11:30,2137,1,2170,2018/3/1 15:00,2070,2018/2/23 14:00,7470.8,-2506.2,80.20%,65.14%,45.35%
797,Ama_CL,多头,880330,2018/2/23 15:00,1613,2018/3/5 15:00,1622,1,1673,2018/2/26 15:00,1613,2018/2/23 15:00,5462.26,-516.16,100.00%,7.00%,7.00%
798,Ama_CL,多头,880847,2018/2/23 15:00,2085,2018/3/5 15:00,2040,1,2124,2018/2/26 15:00,2032,2018/3/5 11:30,3189.61,-5938.75,37.62%,1.52%,-60.86%
799,Ama_CL,多头,880525,2018/3/1 10:30,1484,2018/3/6 10:30,1503,1,1503,2018/3/6 10:30,1484,2018/3/1 10:30,1447.04,-474.88,100.00%,98.28%,98.28%
800,Ama_CL,多头,880507,2018/2/23 15:00,1070,2018/3/6 10:30,1146,1,1146,2018/3/6 10:30,1070,2018/2/23 15:00,7262.41,-342.4,100.00%,99.77%,99.77%
801,Ama_CL,多头,880533,2018/2/23 11:30,1224,2018/3/6 10:30,1322,1,1325,2018/3/5 15:00,1214,2018/2/23 14:00,9651.23,-1372.1,90.75%,97.57%,88.32%
802,Ama_CL,多头,880580,2018/2/26 14:00,2848,2018/3/6 11:30,2999,1,3009,2018/3/6 10:30,2831,2018/2/28 10:30,15172.87,-2614.64,89.88%,94.03%,83.90%
803,Ama_CL,多头,880587,2018/2/23 15:00,2159,2018/3/6 14:00,2176,1,2194,2018/3/1 14:00,2159,2018/2/23 15:00,2836.48,-690.88,100.00%,35.48%,35.48%
804,Ama_CL,多头,880584,2018/2/23 14:00,1540,2018/3/6 15:00,1589,1,1608,2018/3/1 15:00,1540,2018/2/23 14:00,6255.39,-492.8,100.00%,70.33%,70.33%
805,Ama_CL,多头,880431,2018/2/27 11:30,716,2018/3/7 10:30,727,1,739,2018/2/28 14:00,711,2018/2/28 10:30,2064.2,-754.28,79.67%,53.88%,33.54%
806,Ama_CL,多头,880351,2018/2/14 10:30,1318,2018/3/7 10:30,1364,1,1445,2018/3/2 10:30,1314,2018/2/14 11:30,12230.96,-792.17,97.05%,36.04%,33.10%
807,Ama_CL,多头,880547,2018/2/22 14:00,1732,2018/3/7 11:30,1898,1,1931,2018/3/6 11:30,1723,2018/2/23 14:00,19358.85,-1494.73,95.35%,83.55%,78.90%
808,Ama_CL,多头,880418,2018/2/26 15:00,1412,2018/3/7 14:00,1444,1,1460,2018/3/6 14:00,1410,2018/2/27 10:30,4361.45,-629.56,96.07%,64.35%,60.42%
809,Ama_CL,多头,880324,2018/2/28 10:30,704,2018/3/7 14:00,723,1,729,2018/3/7 10:30,704,2018/2/28 10:30,2307.66,-225.28,100.00%,72.44%,72.44%
810,Ama_CL,多头,880954,2018/2/14 15:00,922,2018/3/7 14:00,1030,1,1042,2018/3/6 14:00,921,2018/2/14 15:00,11722.7,-442.8,98.75%,89.60%,88.35%
811,Ama_CL,多头,880590,2018/2/28 10:30,1698,2018/3/7 15:00,1721,1,1740,2018/3/6 14:00,1694,2018/3/1 10:30,3624.96,-899.78,91.02%,52.99%,44.02%
812,Ama_CL,多头,880949,2018/2/23 15:00,822,2018/3/8 10:30,881,1,903,2018/3/6 14:00,822,2018/2/23 15:00,7842.97,-264.04,99.99%,71.76%,71.74%
813,Ama_CL,多头,880952,2018/2/26 14:00,974,2018/3/8 11:30,1031,1,1060,2018/3/6 11:30,974,2018/2/26 14:00,8230.64,-311.68,100.00%,65.36%,65.36%
814,Ama_CL,多头,880558,2018/2/28 10:30,1626,2018/3/8 14:00,1667,1,1686,2018/3/2 10:30,1626,2018/2/28 10:30,5441.13,-520.32,100.00%,65.67%,65.67%
815,Ama_CL,多头,880432,2018/3/7 14:00,1847,2018/3/8 14:00,1837,1,1849,2018/3/8 10:30,1827,2018/3/7 15:00,0,-2571.87,-24.52%,24.92%,-99.60%
816,Ama_CL,多头,880546,2018/2/14 11:30,1768,2018/3/9 10:30,1930,1,1984,2018/3/6 14:00,1767,2018/2/14 14:00,21026.64,-714.52,99.30%,74.41%,73.71%
817,Ama_CL,多头,880943,2018/2/14 10:30,966,2018/3/9 11:30,1096,1,1098,2018/3/6 14:00,966,2018/2/14 10:30,12897.72,-309.12,100.00%,98.24%,98.24%
818,Ama_CL,多头,880901,2018/2/23 15:00,2035,2018/3/9 11:30,2219,1,2234,2018/3/6 11:30,2035,2018/2/23 15:00,19222.96,-651.2,100.00%,92.18%,92.18%
819,Ama_CL,多头,880904,2018/2/14 14:00,2492,2018/3/9 11:30,2747,1,2760,2018/3/6 14:00,2492,2018/2/14 14:00,25969.67,-797.44,100.00%,94.96%,94.96%
820,Ama_CL,多头,880506,2018/2/23 14:00,1378,2018/3/9 15:00,1489,1,1490,2018/3/9 14:00,1376,2018/2/23 15:00,10768.08,-664.6,97.96%,98.85%,96.81%
821,Ama_CL,多头,880350,2018/2/28 10:30,1456,2018/3/12 10:30,1475,1,1486,2018/3/1 14:00,1440,2018/3/5 15:00,2508.31,-2067.35,60.96%,73.82%,34.78%
822,Ama_CL,多头,880580,2018/3/12 11:30,3072,2018/3/13 10:30,3029,1,3072,2018/3/12 11:30,3029,2018/3/12 11:30,0,-5276.16,-29.58%,-29.16%,-158.74%
823,Ama_CL,多头,880546,2018/3/13 10:30,2000,2018/3/13 15:00,1978,1,2000,2018/3/13 14:00,1978,2018/3/13 10:30,0,-2836.48,-37.85%,-39.60%,-177.45%
824,Ama_CL,多头,880456,2018/3/12 10:30,2041,2018/3/13 15:00,2046,1,2056,2018/3/12 15:00,2038,2018/3/13 11:30,828.52,-955.64,73.19%,13.21%,-13.60%
825,Ama_CL,多头,880432,2018/3/12 14:00,1878,2018/3/14 10:30,1852,1,1882,2018/3/12 15:00,1851,2018/3/13 15:00,0,-3270.68,-9.42%,-21.18%,-130.60%
826,Ama_CL,多头,880418,2018/3/12 14:00,1488,2018/3/14 10:30,1476,1,1499,2018/3/13 14:00,1476,2018/3/12 14:00,615.1,-1674.24,33.85%,-25.99%,-92.14%
827,Ama_CL,多头,880597,2018/2/23 15:00,1390,2018/3/14 11:30,1473,1,1498,2018/3/12 15:00,1390,2018/2/23 15:00,10317.95,-444.8,100.00%,76.00%,76.00%
828,Ama_CL,多头,880553,2018/3/9 10:30,1286,2018/3/14 11:30,1295,1,1305,2018/3/12 15:00,1280,2018/3/9 11:30,1458.48,-980.61,71.87%,52.13%,24.00%
829,Ama_CL,多头,880507,2018/3/12 14:00,1175,2018/3/14 11:30,1162,1,1186,2018/3/13 14:00,1162,2018/3/12 14:00,679.3,-1673.92,34.28%,-18.77%,-84.48%
830,Ama_CL,多头,880911,2018/3/12 10:30,1710,2018/3/14 14:00,1684,1,1713,2018/3/12 15:00,1684,2018/3/12 10:30,0,-3143.04,-9.86%,-22.73%,-132.59%
831,Ama_CL,多头,880571,2018/3/13 10:30,1757,2018/3/14 14:00,1749,1,1759,2018/3/13 14:00,1748,2018/3/14 10:30,0,-1494.75,-63.85%,-74.52%,-238.37%
832,Ama_CL,多头,880547,2018/3/12 14:00,1983,2018/3/14 14:00,1959,1,2017,2018/3/13 14:00,1959,2018/3/12 14:00,2763,-3030.72,53.48%,-12.13%,-58.66%
833,Ama_CL,多头,880552,2018/2/26 14:00,1538,2018/3/14 14:00,1615,1,1637,2018/3/12 15:00,1531,2018/2/28 10:30,9359.05,-1214,92.82%,78.54%,71.36%
834,Ama_CL,多头,880575,2018/3/12 11:30,1537,2018/3/14 14:00,1526,1,1543,2018/3/13 14:00,1514,2018/3/14 11:30,73.25,-2765.2,3.11%,29.34%,-67.55%
835,Ama_CL,多头,880533,2018/3/12 14:00,1359,2018/3/14 14:00,1341,1,1368,2018/3/13 14:00,1339,2018/3/14 11:30,462.68,-2433.68,18.75%,-9.19%,-90.44%
836,Ama_CL,多头,880933,2018/2/26 15:00,992,2018/3/14 14:00,1104,1,1123,2018/3/12 10:30,991,2018/2/28 10:30,12796.54,-395.32,99.39%,84.99%,84.39%
837,Ama_CL,多头,880437,2018/2/23 11:30,969,2018/3/14 15:00,1040,1,1054,2018/3/13 10:30,961,2018/2/23 14:00,8212.26,-1066.87,91.54%,84.02%,75.56%
838,Ama_CL,多头,880952,2018/3/9 15:00,1062,2018/3/14 15:00,1064,1,1093,2018/3/12 10:30,1061,2018/3/9 15:00,2735.23,-417.72,97.22%,-2.21%,-4.98%
839,Ama_CL,多头,880520,2018/3/12 10:30,1183,2018/3/14 15:00,1190,1,1206,2018/3/13 14:00,1183,2018/3/12 10:30,1925.75,-378.56,100.00%,16.63%,16.63%
840,Ama_CL,多头,880549,2018/3/12 14:00,1135,2018/3/14 15:00,1136,1,1140,2018/3/14 14:00,1120,2018/3/14 14:00,108.04,-1887.76,6.60%,77.32%,-16.08%
841,Ama_CL,多头,880951,2018/2/22 14:00,940,2018/3/14 15:00,1009,1,1022,2018/3/13 14:00,934,2018/2/23 14:00,7860.12,-904.83,92.84%,84.98%,77.82%
842,Ama_CL,多头,880949,2018/3/9 15:00,918,2018/3/14 15:00,918,1,941,2018/3/13 14:00,915,2018/3/9 15:00,1968.61,-565.32,87.84%,-0.95%,-13.11%
843,Ama_CL,多头,880956,2018/3/12 14:00,1029,2018/3/14 15:00,1025,1,1039,2018/3/13 14:00,1017,2018/3/14 10:30,653.15,-1572.29,34.37%,27.28%,-38.35%
844,Ama_CL,多头,880506,2018/3/12 15:00,1507,2018/3/14 15:00,1470,1,1514,2018/3/12 15:00,1470,2018/3/12 15:00,215.64,-4176.32,5.50%,-12.00%,-106.50%
845,Ama_CL,多头,880560,2018/3/1 10:30,1136,2018/3/14 15:00,1163,1,1189,2018/3/12 15:00,1136,2018/3/1 10:30,4954.96,-363.52,100.00%,47.07%,47.07%
846,Ama_CL,多头,880954,2018/3/9 15:00,1062,2018/3/14 15:00,1059,1,1089,2018/3/13 14:00,1059,2018/3/9 15:00,2333.88,-660.33,87.89%,-11.97%,-24.08%
847,Ama_CL,多头,880464,2018/2/27 11:30,2254,2018/3/14 15:00,2338,1,2371,2018/3/12 11:30,2227,2018/2/28 10:30,10975.96,-3382.01,80.44%,75.74%,56.18%
848,Ama_CL,多头,880421,2018/2/27 11:30,1343,2018/3/15 10:30,1405,1,1437,2018/3/13 14:00,1320,2018/2/28 10:30,8916.26,-2726.08,79.47%,71.87%,51.34%
849,Ama_CL,多头,880943,2018/3/12 10:30,1119,2018/3/15 10:30,1096,1,1133,2018/3/13 14:00,1096,2018/3/12 10:30,993.75,-2654.4,30.14%,-10.64%,-80.50%
850,Ama_CL,多头,880901,2018/3/12 11:30,2305,2018/3/15 10:30,2231,1,2320,2018/3/13 14:00,2231,2018/3/12 11:30,802.92,-8125.76,9.77%,-8.69%,-98.92%
851,Ama_CL,多头,880351,2018/3/13 14:00,1422,2018/3/15 10:30,1400,1,1429,2018/3/14 15:00,1400,2018/3/13 14:00,248.83,-2651.52,10.15%,-18.27%,-108.12%
852,Ama_CL,多头,880577,2018/2/14 15:00,3594,2018/3/15 10:30,4013,1,4137,2018/3/12 10:30,3582,2018/2/14 15:00,53046.08,-2332.2,97.81%,77.20%,75.02%
853,Ama_CL,多头,880807,2018/2/28 10:30,1239,2018/3/15 10:30,1254,1,1293,2018/3/13 15:00,1237,2018/3/1 10:30,4962.94,-634.1,95.42%,25.75%,21.17%
854,Ama_CL,多头,880928,2018/2/22 15:00,1198,2018/3/15 10:30,1264,1,1299,2018/3/12 10:30,1192,2018/2/23 11:30,9677.52,-972.42,94.25%,66.19%,60.44%
855,Ama_CL,多头,880529,2018/2/26 14:00,4670,2018/3/15 10:30,4964,1,5170,2018/3/12 10:30,4612,2018/3/1 10:30,48415.61,-7285.12,89.29%,62.09%,51.38%
856,Ama_CL,多头,880930,2018/2/13 14:00,1272,2018/3/15 10:30,1406,1,1454,2018/3/12 10:30,1262,2018/2/13 15:00,17808.77,-1427.4,94.56%,74.31%,68.88%
857,Ama_CL,多头,880430,2018/2/27 10:30,1058,2018/3/15 11:30,1154,1,1205,2018/3/13 10:30,1058,2018/2/27 10:30,14354.89,-338.56,100.00%,64.41%,64.41%
858,Ama_CL,多头,880920,2018/2/26 14:00,1441,2018/3/15 11:30,1511,1,1541,2018/3/13 10:30,1441,2018/2/26 14:00,9474.96,-461.12,100.00%,68.89%,68.89%
859,Ama_CL,多头,880946,2018/2/23 10:30,716,2018/3/15 11:30,802,1,835,2018/3/13 14:00,712,2018/2/23 14:00,11664.82,-629.48,96.67%,72.59%,69.26%
860,Ama_CL,多头,880557,2018/2/14 11:30,2051,2018/3/15 11:30,2267,1,2334,2018/3/12 10:30,2051,2018/2/14 11:30,27624.36,-656.32,100.00%,75.69%,75.69%
861,Ama_CL,多头,880513,2018/2/23 14:00,1362,2018/3/15 11:30,1413,1,1437,2018/3/12 15:00,1358,2018/2/28 10:30,7002.24,-863.16,94.23%,68.43%,62.66%
862,Ama_CL,多头,880540,2018/2/14 14:00,1298,2018/3/15 11:30,1390,1,1417,2018/3/12 10:30,1298,2018/2/14 14:00,11480.58,-415.36,100.00%,76.39%,76.39%
863,Ama_CL,多头,880910,2018/3/13 10:30,1498,2018/3/15 14:00,1466,1,1498,2018/3/13 10:30,1466,2018/3/15 11:30,0,-3711.18,-17.35%,-15.64%,-132.99%
864,Ama_CL,多头,880400,2018/2/23 14:00,1827,2018/3/15 14:00,1943,1,1979,2018/3/12 10:30,1824,2018/2/23 15:00,14545.11,-863.19,98.11%,76.06%,74.18%
865,Ama_CL,多头,880305,2018/2/27 15:00,1258,2018/3/15 14:00,1304,1,1318,2018/3/8 10:30,1249,2018/3/1 10:30,5607.81,-1279.16,86.44%,78.15%,64.59%
866,Ama_CL,多头,880446,2018/2/22 11:30,961,2018/3/15 14:00,1027,1,1045,2018/3/13 14:00,954,2018/2/23 14:00,8052.08,-981.44,92.25%,79.72%,71.97%
867,Ama_CL,多头,880582,2018/2/23 10:30,1251,2018/3/15 14:00,1316,1,1328,2018/3/12 15:00,1245,2018/2/23 14:00,7297.34,-1040.29,91.91%,84.78%,76.70%
868,Ama_CL,多头,880424,2018/3/7 11:30,1885,2018/3/15 14:00,1920,1,1947,2018/3/12 11:30,1870,2018/3/7 14:00,5566.91,-2133.75,78.38%,62.33%,40.71%
869,Ama_CL,多头,880544,2018/2/26 15:00,1662,2018/3/15 14:00,1711,1,1743,2018/3/12 15:00,1638,2018/2/28 10:30,7546.21,-2931.99,75.81%,67.99%,43.80%
870,Ama_CL,多头,880939,2018/2/27 11:30,478,2018/3/15 15:00,498,1,523,2018/3/13 14:00,475,2018/2/28 10:30,4341.84,-470.45,93.17%,46.40%,39.56%
871,Ama_CL,多头,880587,2018/3/13 10:30,2235,2018/3/16 10:30,2210,1,2238,2018/3/13 14:00,2194,2018/3/15 14:00,0,-4772.69,-12.05%,23.65%,-88.39%
872,Ama_CL,多头,880406,2018/2/23 14:00,1090,2018/3/16 10:30,1145,1,1155,2018/3/13 14:00,1089,2018/2/23 15:00,6093.88,-453.63,98.30%,84.65%,82.95%
873,Ama_CL,多头,880599,2018/2/14 14:00,1585,2018/3/16 10:30,1680,1,1730,2018/3/12 10:30,1585,2018/2/14 14:00,13948.63,-507.2,100.00%,64.36%,64.36%
874,Ama_CL,多头,880572,2018/2/22 15:00,1460,2018/3/16 10:30,1539,1,1539,2018/3/16 10:30,1449,2018/2/26 10:30,7421.16,-1585.41,86.87%,99.99%,86.86%
875,Ama_CL,多头,880568,2018/2/28 14:00,1587,2018/3/16 10:30,1612,1,1640,2018/3/12 10:30,1575,2018/3/1 10:30,4744.74,-1701.93,79.84%,53.61%,33.46%
876,Ama_CL,多头,880913,2018/2/27 10:30,1467,2018/3/16 11:30,1562,1,1606,2018/3/12 10:30,1454,2018/2/28 10:30,13435.28,-1722.43,91.44%,69.92%,61.36%
877,Ama_CL,多头,880490,2018/2/23 14:00,1472,2018/3/16 11:30,1598,1,1651,2018/3/12 10:30,1469,2018/2/23 15:00,17376.36,-814.48,98.06%,70.27%,68.33%
878,Ama_CL,多头,880335,2018/2/23 15:00,1179,2018/3/16 11:30,1233,1,1251,2018/3/13 14:00,1179,2018/2/23 15:00,6783.24,-377.28,100.00%,73.92%,73.92%
879,Ama_CL,多头,880440,2018/2/14 14:00,1270,2018/3/16 11:30,1394,1,1426,2018/3/13 14:00,1270,2018/2/14 14:00,15149.68,-406.4,100.00%,79.04%,79.04%
880,Ama_CL,多头,880905,2018/2/26 10:30,1283,2018/3/16 11:30,1384,1,1414,2018/3/12 15:00,1283,2018/2/26 10:30,12682.46,-410.56,100.00%,76.27%,76.27%
881,Ama_CL,多头,880585,2018/2/27 15:00,1295,2018/3/16 11:30,1315,1,1345,2018/3/12 15:00,1274,2018/2/28 10:30,4538.66,-2531.01,68.13%,55.63%,23.75%
882,Ama_CL,多头,880493,2018/2/26 14:00,1854,2018/3/16 14:00,2075,1,2153,2018/3/13 14:00,1852,2018/2/26 15:00,29259.88,-767,99.41%,73.54%,72.95%
883,Ama_CL,多头,880583,2018/2/14 10:30,1846,2018/3/16 14:00,2051,1,2087,2018/3/13 14:00,1846,2018/2/14 10:30,23482.71,-590.72,100.00%,84.64%,84.64%
884,Ama_CL,多头,880581,2018/2/14 14:00,1861,2018/3/16 14:00,1998,1,2053,2018/3/13 10:30,1861,2018/2/14 14:00,18549.8,-595.52,100.00%,70.53%,70.53%
885,Ama_CL,多头,880591,2018/2/26 14:00,1947,2018/3/16 14:00,1973,1,2012,2018/3/13 15:00,1928,2018/2/28 10:30,5904.5,-2496.04,75.86%,49.49%,25.35%
886,Ama_CL,多头,880569,2018/2/23 14:00,2180,2018/3/16 14:00,2330,1,2422,2018/3/12 10:30,2179,2018/2/23 15:00,23450.71,-839.36,99.40%,61.12%,60.52%
887,Ama_CL,多头,880489,2018/2/23 15:00,1217,2018/3/16 15:00,1349,1,1413,2018/3/13 14:00,1217,2018/2/23 15:00,19192.18,-389.44,100.00%,66.64%,66.64%
888,Ama_CL,多头,880414,2018/2/27 15:00,1001,2018/3/16 15:00,1031,1,1044,2018/3/12 15:00,986,2018/2/28 10:30,3969.8,-1782.98,73.01%,76.18%,49.20%
889,Ama_CL,多头,880944,2018/2/23 14:00,968,2018/3/16 15:00,1039,1,1061,2018/3/12 10:30,966,2018/2/23 15:00,8963.38,-518.43,97.72%,76.18%,73.90%
890,Ama_CL,多头,880390,2018/2/22 14:00,1603,2018/3/16 15:00,1704,1,1728,2018/3/13 14:00,1601,2018/2/23 14:00,11919.12,-756.56,97.99%,80.69%,78.69%
891,Ama_CL,多头,880907,2018/2/22 11:30,1773,2018/3/16 15:00,1952,1,2031,2018/3/12 10:30,1753,2018/2/23 14:00,25233.29,-2594.11,92.54%,70.92%,63.46%
892,Ama_CL,多头,880545,2018/2/14 15:00,1871,2018/3/16 15:00,2149,1,2233,2018/3/13 14:00,1866,2018/2/14 15:00,35542.36,-1101.91,98.60%,76.74%,75.34%
893,Ama_CL,多头,880539,2018/2/22 10:30,1717,2018/3/16 15:00,1829,1,1849,2018/3/13 14:00,1717,2018/2/22 10:30,12585.52,-549.44,100.00%,84.48%,84.48%
894,Ama_CL,多头,880530,2018/2/26 14:00,1313,2018/3/16 15:00,1415,1,1448,2018/3/13 15:00,1313,2018/2/26 14:00,13025.29,-420.16,100.00%,74.96%,74.96%
895,Ama_CL,多头,880929,2018/2/23 14:00,1545,2018/3/19 10:30,1593,1,1671,2018/3/12 10:30,1531,2018/2/28 10:30,12041.52,-1916.12,89.41%,42.50%,31.91%
896,Ama_CL,多头,880904,2018/3/12 14:00,2838,2018/3/19 11:30,2795,1,2863,2018/3/13 14:00,2757,2018/3/15 14:00,1611.8,-9041.13,16.50%,30.27%,-53.23%
897,Ama_CL,多头,880565,2018/2/27 14:00,5071,2018/3/19 11:30,5423,1,5573,2018/3/12 10:30,5023,2018/2/28 10:30,48541.91,-6463.98,90.90%,71.87%,62.77%
898,Ama_CL,多头,880491,2018/2/26 11:30,1368,2018/3/19 14:00,1507,1,1561,2018/3/12 10:30,1368,2018/2/26 11:30,18842.34,-437.76,100.00%,71.33%,71.33%
899,Ama_CL,多头,880902,2018/2/14 11:30,1826,2018/3/19 14:00,2025,1,2071,2018/3/12 14:00,1826,2018/2/14 11:30,23866.49,-584.32,100.00%,80.80%,80.80%
